1
13 NVM,2296.96,4440.88,4258.22,4060.17,4109.30,4203.49,4209.05,4161.39,4161.54,4551.61
14 NVM,2315.23,4465.73,4221.40,4117.23,4114.77,4156.17,4223.38,4168.66,4167.25,4519.52
15 NVM,2313.16,4467.35,4273.15,4116.11,4123.80,4196.16,4227.16,4167.22,4164.40,4489.35
10
0 DRAM,1774.88,4371.50,4403.94,4448.41,4484.05,4450.60,4387.86,4401.87,4418.84,5738.10
1 DRAM,2769.84,6563.21,4405.03,4387.63,4456.29,4503.25,4500.45,4294.89,2644.02,4649.65
2 DRAM,2704.93,6129.87,3318.37,3235.00,4483.82,4505.24,4418.39,4302.89,4440.30,4760.19
3 DRAM,2713.95,3112.61,4381.54,4390.71,2652.27,4437.55,4418.13,4379.96,4587.81,6690.59
4 DRAM,1786.46,4371.00,4394.22,4445.49,4478.06,4448.56,4386.47,4399.89,4410.43,5702.55
5 DRAM,2680.87,5942.92,4398.24,4324.15,4431.48,4366.31,4441.63,4260.40,4385.82,4389.80
6 NVM,2335.66,4438.93,4165.15,4172.30,4262.38,2898.56,4078.14,4208.98,4349.68,6163.21
7 NVM,2337.54,4453.24,4181.98,4239.13,4216.69,4294.40,4158.71,4219.81,4240.36,4757.19
8 NVM,2345.61,4444.06,4168.32,4239.33,4264.90,4293.03,4206.51,4209.63,4233.53,4720.54
9 NVM,2360.15,4478.38,4114.61,4229.55,4259.61,4245.16,4110.98,4207.44,4228.32,4778.87
10 NVM,2336.81,4357.95,4181.50,4244.71,3283.86,3561.47,4215.57,4236.66,4316.17,6160.48
11 NVM,2340.43,4458.57,4175.61,2841.97,4294.99,4256.37,4221.23,4226.53,4289.89,6078.94
12 NVM,2305.09,4409.29,4155.94,4215.94,4258.85,4270.83,4182.66,4197.54,1429.11,9051.71
13 NVM,2350.80,4453.71,4162.71,4227.85,4251.20,4277.08,4200.32,4197.81,4219.71,4730.05
14 NVM,2357.15,4482.76,4177.72,4124.93,4273.46,4295.52,2871.84,4168.80,4333.46,6029.93
15 NVM,2343.08,4428.94,4162.92,4120.75,4252.13,4284.88,4192.40,4197.12,4180.82,1655.96
11
0 DRAM,1765.75,4412.99,4308.13,4310.45,4358.96,4309.70,4440.66,4473.20,4614.55,6097.51
1 DRAM,2681.35,3192.68,4360.02,4284.69,4364.31,4247.42,4353.91,4470.18,4488.01,5140.48
2 DRAM,2747.78,7115.31,4567.07,4356.78,4305.47,4376.03,4265.86,4369.25,4412.50,4474.67
3 DRAM,2678.85,6684.24,4515.21,4342.21,4310.59,4371.24,4315.26,4420.80,4422.19,4488.38
4 DRAM,1791.75,2952.37,4185.06,4367.44,4336.61,4363.96,2576.02,4815.81,6891.41,11409.42
5 NVM,2320.31,4464.68,4188.78,4107.21,4163.08,4130.54,4148.53,4253.80,4264.90,5042.34
6 NVM,2316.82,4437.33,4173.46,4097.22,4153.42,4117.08,4069.44,4251.12,4259.79,5143.30
7 NVM,2330.48,4470.96,4186.15,4104.51,4168.26,4138.49,4072.67,4261.91,4263.06,5053.94
8 NVM,2327.35,4414.68,4196.21,4114.90,4176.41,4138.78,4208.87,4269.25,4267.72,5015.27
9 NVM,2332.61,4481.87,4149.64,4110.51,4088.03,4139.99,4206.19,4261.98,3739.96,2046.26
10 NVM,2324.61,4463.90,4185.30,4029.83,2875.17,4136.70,4257.02,4277.33,4527.72,6241.30
11 NVM,2327.43,4481.39,4202.98,4124.07,4179.71,4154.22,4212.40,4229.85,4277.05,5000.50
12 NVM,2335.38,4489.60,4195.08,4119.72,4175.72,4058.04,2865.55,4293.49,4538.38,6256.50
13 NVM,2307.48,4441.69,4175.92,4092.91,4158.04,4118.01,4149.75,3823.79,1539.47,9152.49
14 NVM,2324.21,4413.98,4180.60,4040.63,4170.35,4128.77,4202.80,4255.90,4202.64,5103.99
15 NVM,2329.53,4453.66,4178.37,4100.02,4157.57,4129.22,4193.79,4251.55,4255.15,5017.29
12
0 DRAM,1790.19,4364.55,4278.61,4329.52,4441.75,4498.60,4415.02,4348.63,4678.25,5843.81
1 DRAM,2804.67,7058.69,4512.34,4305.32,4310.44,4408.10,4415.61,4488.17,4326.50,4411.52
2 DRAM,2781.47,7048.30,4521.24,4310.75,4319.33,4374.49,4505.37,4496.59,4334.64,4316.78
3 DRAM,1820.05,4386.60,4288.90,4331.04,4446.93,4511.67,4437.70,4349.03,4631.79,5710.92
4 NVM,2406.00,4518.73,4166.28,4128.11,4159.43,4239.05,3089.48,3757.60,4607.46,5960.70
5 NVM,2374.26,4439.24,4153.21,4115.99,4188.66,4285.96,4295.23,4148.81,4213.78,5049.45
6 NVM,2375.54,4418.33,4143.64,4035.77,4178.54,3303.27,3481.81,4162.76,4659.89,6196.00
7 NVM,2383.71,4305.80,4147.41,4111.90,4187.55,4281.67,4283.01,4145.73,4213.58,5083.80
8 NVM,2386.57,4454.76,4164.58,4120.85,4194.66,2858.68,4221.61,4189.13,4568.26,6045.34
9 NVM,2381.08,4448.38,4157.85,4119.02,4118.39,4285.60,4298.85,4151.81,4216.72,1942.60
10 NVM,2374.32,4434.11,4143.46,4115.27,4189.77,4278.74,4296.43,4079.03,4213.95,5078.22
11 NVM,2382.97,4466.92,4169.89,4131.89,4198.24,4296.79,4309.93,4159.54,1486.41,9054.23
12 NVM,2383.23,2939.69,4121.63,4157.79,4254.05,4265.64,4168.07,4188.77,4626.56,6021.12
13 NVM,2367.37,4414.75,4129.06,4099.06,4172.79,4216.95,4272.78,4125.09,4218.71,5106.03
14 NVM,2394.77,4458.65,4145.40,4104.21,4181.99,4267.79,4215.45,4137.50,4203.03,5065.39
15 NVM,2371.15,4422.11,4035.93,4112.89,2880.27,4298.82,4190.77,4173.30,4633.85,6071.90
13
0 DRAM,1790.07,4556.70,4393.90,4467.07,4563.17,4454.94,4438.34,4474.43,4537.94,4836.88
1 DRAM,1725.77,2768.05,4250.37,4374.30,4362.78,4453.52,4474.25,4543.12,4592.03,8645.48
2 DRAM,2766.29,3415.86,4480.86,3547.95,3103.37,4469.97,4467.69,4503.76,4559.26,5094.21
3 NVM,2356.77,4650.96,4273.73,4216.04,4339.08,4313.27,4256.32,4260.44,4337.77,4309.18
4 NVM,2375.69,4632.93,4284.10,4229.49,4336.77,4318.76,4218.89,4223.23,4332.85,4317.79
5 NVM,2354.71,4641.83,4266.20,4208.66,4326.20,4303.99,4249.59,4261.76,4323.27,4313.27
6 NVM,2346.58,2948.86,4192.64,4254.87,4286.55,4198.20,4156.79,4274.69,4304.01,5322.73
7 NVM,2344.68,4567.16,4265.62,4108.59,4325.76,4294.15,4249.59,4263.49,4322.98,4356.92
8 NVM,2354.68,4652.04,4276.13,4113.97,4328.33,4307.75,4261.46,4136.62,2955.58,5081.77
9 NVM,2348.58,4628.37,4265.52,4213.08,2974.33,4084.34,4252.76,4284.64,4323.75,5070.22
10 NVM,2357.18,4665.83,4284.10,4227.31,4292.09,4318.76,4266.05,4219.37,3098.34,4522.65
11 NVM,2358.79,4661.34,4276.06,4220.44,4249.46,4304.48,4263.44,4185.81,4333.85,4336.74
12 NVM,2336.75,4555.28,4247.85,4192.41,4312.65,4226.63,2853.62,4196.71,4301.70,5274.82
13 NVM,2344.21,4622.58,4256.18,4204.73,4229.94,2877.47,4247.78,4235.59,4253.85,5217.28
14 NVM,2351.91,4564.84,4260.21,4203.67,4307.80,4205.18,4236.40,2859.07,4268.77,5165.36
15 NVM,2346.97,4634.04,4268.49,4212.04,4287.38,4302.84,4200.63,4267.27,4322.64,1662.89
14
0 DRAM,1812.74,4511.65,4563.78,4484.58,4457.47,4435.00,4348.87,4427.96,4359.95,4852.18
1 DRAM,1856.02,4531.12,4573.23,4498.11,4470.85,4451.85,4358.41,4435.81,4368.98,4681.52
2 NVM,2406.71,4568.02,4356.68,4354.75,4284.85,4285.21,4218.61,4221.89,4232.45,4209.27
3 NVM,2397.48,4434.45,4352.37,4340.39,4272.51,4276.32,4206.30,4219.93,4221.64,4220.26
4 NVM,2403.14,4259.81,4359.75,4344.71,4282.53,4287.33,4210.40,4230.77,4232.91,4245.79
5 NVM,2384.01,4494.52,4342.71,4337.02,4272.29,4212.54,4192.50,4212.71,4131.84,4250.04
6 NVM,2370.25,4420.41,4329.96,4219.73,4254.91,4257.48,4173.90,4208.45,4191.97,4293.95
7 NVM,2381.54,4479.34,2855.81,4291.14,4265.31,4230.21,4174.91,4248.65,4170.88,5355.11
8 NVM,2390.47,4516.27,4355.03,2846.02,4276.14,4249.43,4183.64,4257.10,4178.63,5242.56
9 NVM,2381.60,4428.83,3059.66,3972.86,4265.67,4241.30,4176.40,4248.50,4176.74,5313.53
10 NVM,2377.20,4485.90,4285.15,4324.25,4267.68,4273.48,4195.92,4214.00,4212.95,4239.84
11 NVM,2383.92,2955.81,4365.31,4309.06,4278.23,4259.02,4148.81,4201.84,4183.69,5281.31
12 NVM,2382.82,4499.25,4307.77,4340.61,4219.57,2883.39,4188.35,4255.02,4180.68,5215.85
13 NVM,2363.62,4461.10,4329.05,4262.52,2797.83,4215.50,4157.40,4226.74,4156.46,5555.67
14 NVM,2399.41,4517.24,4329.24,4331.08,4254.19,4213.82,3911.16,2951.77,4125.69,5269.71
15 NVM,2384.00,4478.42,4328.14,4267.78,4255.98,4264.62,4189.33,4201.92,3782.48,1811.99
15
0 DRAM,1808.00,4367.54,4469.03,4497.90,4487.50,4500.53,4575.49,4555.46,4488.95,4786.15
1 NVM,2380.18,4369.85,4197.83,4302.85,4205.95,4298.43,4351.67,4373.28,4219.87,4307.68
2 NVM,2418.52,4494.37,4197.65,4246.94,2886.43,4220.77,4371.87,4349.67,4305.78,5050.55
3 NVM,2377.26,4365.01,4197.45,4205.88,4305.62,4297.64,4356.30,4312.22,2873.57,5239.17
4 NVM,2383.23,4385.87,4200.41,4311.74,4255.74,4294.18,4304.89,2933.60,4125.71,5255.33
5 NVM,2371.31,4347.72,4196.80,4295.81,4236.96,4287.26,4293.46,4364.81,4304.44,4271.61
6 NVM,2367.04,4329.30,4178.43,4280.04,4278.92,4271.60,3317.20,3574.34,4276.35,5349.72
7 NVM,2376.98,4359.09,4088.68,2868.66,4289.27,4306.25,4309.28,4321.07,4300.13,5290.49
8 NVM,2372.77,3453.30,3393.05,4312.99,4299.39,4325.48,4376.80,4337.36,4303.17,5145.52
9 NVM,2383.69,4375.13,4193.12,4299.63,4299.32,4289.92,4351.56,4367.33,4313.53,4289.80
10 NVM,2381.87,4387.12,4202.56,4307.68,4262.81,4299.24,4312.86,4379.49,4227.29,4312.95
11 NVM,2376.62,4369.37,4202.33,4304.49,4308.46,4295.84,2901.53,4343.73,4307.86,5061.23
12 NVM,2358.53,4326.85,4131.91,4281.55,4285.79,4177.91,4333.89,4348.22,4277.53,1780.68
13 NVM,2354.01,4267.40,4189.69,4285.47,4289.01,4277.19,4343.59,4355.19,4290.42,4322.90
14 NVM,2373.02,4198.25,4194.53,4239.33,4292.97,4230.83,4343.74,4363.41,4236.71,4371.42
15 NVM,2381.29,4353.65,4183.88,4286.00,4285.91,2848.35,4254.00,4320.48,4231.76,5351.15
